Order_ID,Order_Date,Ship_Date,Ship_Days,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Shipping_Cost,Total_Sales,Cost_Per_Unit,Profit,Sales_Channel,Payment_Method,Customer_Rating,Returned
ORD-00750,2023-06-13,2023-06-15,2,CUST-2272,Consumer,Southeast,Florida,Home & Kitchen,Furniture,IKEA Kallax Shelf,90.96,5,10,45.48,14.87,409.32,52.6,146.32,Online,PayPal,5,0
ORD-00751,2024-12-01,2024-12-02,1,CUST-2280,Consumer,Midwest,Wisconsin,Clothing,Activewear,Puma Track Pants,50.93,1,5,2.55,14.46,48.38,29.32,19.06,Online,Debit Card,5,0
ORD-00752,2024-10-11,2024-10-13,2,CUST-1079,Corporate,Southwest,Nevada,Home & Kitchen,Storage,ClosetMaid Organizer,67.85,2,0,0.0,17.64,135.7,39.04,57.62,In-Store,Debit Card,4,0
ORD-00753,2023-11-17,2023-11-21,4,CUST-1241,Corporate,Northeast,New Jersey,Office Supplies,Printers,HP LaserJet Pro,312.0,2,5,31.2,6.33,592.8,230.7,131.4,Mobile App,PayPal,4,0
ORD-00754,2024-04-30,2024-05-05,5,CUST-1493,Corporate,Northeast,New York,Home & Kitchen,Cookware,All-Clad Pan Set,244.31,1,0,0.0,17.09,244.31,150.01,94.3,Online,Debit Card,5,0
ORD-00755,2023-10-30,2023-11-02,3,CUST-1604,Corporate,West,Washington,Office Supplies,Organizers,AmazonBasics File Cabinet,91.8,1,5,4.59,9.07,87.21,66.15,21.06,Online,Apple Pay,2,0
ORD-00756,2024-04-02,2024-04-04,2,CUST-3263,Consumer,Midwest,Wisconsin,Clothing,Activewear,Puma Track Pants,48.86,3,0,0.0,14.06,146.58,29.57,57.87,In-Store,Credit Card,2,1
ORD-00757,2024-05-03,2024-05-06,3,CUST-1540,Corporate,Southeast,North Carolina,Sports & Outdoors,Team Sports,Wilson Basketball,29.68,2,10,5.94,5.68,53.42,18.26,16.9,Online,Credit Card,5,0
ORD-00758,2024-05-23,2024-05-27,4,CUST-2621,Consumer,Northeast,New York,Clothing,Women's Apparel,Adidas Yoga Pants,53.53,2,20,21.41,11.75,85.65,37.52,10.61,Online,Apple Pay,4,0
ORD-00759,2024-12-12,2024-12-18,6,CUST-1625,Consumer,West,Washington,Sports & Outdoors,Camping Gear,Coleman Tent 4P,126.45,3,15,56.9,5.47,322.45,70.98,109.51,Mobile App,Credit Card,1,1
ORD-00760,2023-05-21,2023-05-23,2,CUST-1330,Consumer,Midwest,Michigan,Sports & Outdoors,Running,Brooks Ghost 15,133.32,2,0,0.0,6.35,266.64,92.38,81.88,In-Store,Gift Card,4,0
ORD-00761,2024-08-18,2024-08-22,4,CUST-2066,Consumer,Southwest,Utah,Clothing,Accessories,Ray-Ban Aviators,162.03,1,0,0.0,12.48,162.03,109.3,52.73,Online,Gift Card,3,0
ORD-00762,2024-02-07,2024-02-14,7,CUST-1877,Small Business,Northeast,Pennsylvania,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,60.06,2,10,12.01,5.82,108.11,37.91,32.29,Online,Debit Card,2,0
ORD-00763,2024-08-30,2024-09-01,2,CUST-2340,Small Business,West,Oregon,Sports & Outdoors,Fitness Equipment,Resistance Band Set,25.95,2,10,5.19,11.19,46.71,15.58,15.55,Mobile App,Debit Card,5,0
ORD-00764,2024-04-13,2024-04-14,1,CUST-2242,Corporate,Southwest,Utah,Clothing,Accessories,Fossil Watch,136.32,2,0,0.0,17.32,272.64,98.35,75.94,Mobile App,Credit Card,5,0
ORD-00765,2024-03-31,2024-04-06,6,CUST-1838,Corporate,Southeast,Tennessee,Clothing,Men's Apparel,Levi's 501 Jeans,62.82,1,10,6.28,10.59,56.54,43.87,12.67,Online,Credit Card,2,0
ORD-00766,2023-05-04,2023-05-05,1,CUST-2545,Consumer,Southwest,Texas,Sports & Outdoors,Camping Gear,Coleman Tent 4P,129.41,1,10,12.94,10.45,116.47,94.12,22.35,In-Store,Debit Card,4,0
ORD-00767,2023-01-31,2023-02-03,3,CUST-1961,Consumer,Northeast,Connecticut,Sports & Outdoors,Running,Brooks Ghost 15,133.61,5,10,66.81,10.61,601.24,75.17,225.39,In-Store,PayPal,1,0
ORD-00768,2024-12-07,2024-12-10,3,CUST-2520,Consumer,Northeast,New York,Office Supplies,Stationery,Staedtler Pencil Set,9.72,5,5,2.43,0.0,46.17,7.0,11.17,Online,Apple Pay,4,0
ORD-00769,2024-07-18,2024-07-24,6,CUST-1354,Consumer,Midwest,Michigan,Home & Kitchen,Decor,Pottery Barn Throw Pillow,52.41,2,5,5.24,0.0,99.58,36.87,25.84,Mobile App,Gift Card,3,1
ORD-00770,2024-09-08,2024-09-13,5,CUST-1653,Small Business,Northeast,New Jersey,Home & Kitchen,Cookware,All-Clad Pan Set,259.03,1,15,38.85,0.0,220.18,150.98,69.2,Mobile App,Debit Card,3,0
ORD-00771,2024-08-10,2024-08-15,5,CUST-3003,Consumer,Northeast,New Jersey,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,60.25,4,25,60.25,10.08,180.75,39.4,23.15,In-Store,Debit Card,3,0
ORD-00772,2023-04-30,2023-05-02,2,CUST-3066,Consumer,Southeast,North Carolina,Office Supplies,Stationery,Staedtler Pencil Set,10.07,2,5,1.01,24.75,19.13,7.05,5.03,In-Store,Debit Card,4,0
ORD-00773,2023-04-21,2023-04-24,3,CUST-2464,Consumer,Southeast,Florida,Home & Kitchen,Appliances,Keurig K-Slim,111.51,1,0,0.0,5.31,111.51,82.55,28.96,Online,Credit Card,2,0
ORD-00774,2024-11-08,2024-11-12,4,CUST-2571,Consumer,West,Oregon,Home & Kitchen,Decor,Yankee Candle Set,35.3,1,5,1.76,5.83,33.54,22.79,10.75,Mobile App,PayPal,1,1
ORD-00775,2024-07-05,2024-07-06,1,CUST-1385,Corporate,West,Colorado,Office Supplies,Organizers,AmazonBasics File Cabinet,94.44,4,10,37.78,20.17,339.98,59.12,103.5,In-Store,Credit Card,4,0
ORD-00776,2024-04-10,2024-04-11,1,CUST-3056,Corporate,Southeast,North Carolina,Clothing,Activewear,Puma Track Pants,51.38,1,0,0.0,13.2,51.38,37.04,14.34,In-Store,Credit Card,5,0
ORD-00777,2023-07-05,2023-07-12,7,CUST-1314,Consumer,Southeast,Tennessee,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,48.08,2,0,0.0,14.02,96.16,31.41,33.34,Online,PayPal,3,0
ORD-00778,2023-07-23,2023-07-29,6,CUST-1475,Consumer,Southeast,Georgia,Electronics,Headphones,Bose QC45,287.62,3,20,172.57,11.79,690.29,160.71,208.16,In-Store,Apple Pay,4,0
ORD-00779,2023-04-14,2023-04-20,6,CUST-1266,Consumer,Northeast,New Jersey,Office Supplies,Organizers,Bankers Box Set,25.49,1,5,1.27,18.87,24.22,14.12,10.1,In-Store,Credit Card,2,0
ORD-00780,2023-03-31,2023-04-06,6,CUST-1759,Corporate,Northeast,Pennsylvania,Sports & Outdoors,Running,Nathan Hydration Vest,72.62,4,20,58.1,16.4,232.38,41.7,65.58,Online,Gift Card,2,0
ORD-00781,2024-08-19,2024-08-26,7,CUST-1561,Corporate,Southeast,Tennessee,Electronics,Smartphones,Samsung Galaxy A54,357.04,1,0,0.0,0.0,357.04,197.17,159.87,Online,PayPal,3,0
ORD-00782,2023-11-24,2023-11-26,2,CUST-3102,Small Business,West,Washington,Clothing,Accessories,Fossil Watch,128.53,1,0,0.0,21.07,128.53,86.97,41.56,In-Store,Debit Card,5,0
ORD-00783,2023-03-16,2023-03-18,2,CUST-1920,Small Business,Midwest,Ohio,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,358.82,3,5,53.82,12.88,1022.64,200.43,421.35,In-Store,Apple Pay,4,0
ORD-00784,2023-05-11,2023-05-12,1,CUST-2136,Corporate,Southeast,Tennessee,Sports & Outdoors,Camping Gear,Coleman Tent 4P,133.54,2,0,0.0,0.0,267.08,85.0,97.08,In-Store,Debit Card,5,0
ORD-00785,2024-02-07,2024-02-13,6,CUST-1562,Corporate,Southeast,North Carolina,Home & Kitchen,Storage,Sterilite Cart,41.78,1,0,0.0,22.41,41.78,27.25,14.53,In-Store,Gift Card,3,0
ORD-00786,2024-04-25,2024-04-27,2,CUST-2254,Small Business,Southeast,Virginia,Home & Kitchen,Storage,Sterilite Cart,40.51,2,0,0.0,16.88,81.02,29.85,21.32,Online,Debit Card,4,0
ORD-00787,2023-07-16,2023-07-22,6,CUST-1837,Corporate,West,Arizona,Sports & Outdoors,Cycling,Bell Helmet,48.43,2,10,9.69,21.03,87.17,32.57,22.03,Online,PayPal,4,0
ORD-00788,2024-04-18,2024-04-21,3,CUST-2398,Consumer,Midwest,Ohio,Electronics,Tablets,Amazon Fire HD 10,151.99,1,10,15.2,21.18,136.79,93.85,42.94,Online,PayPal,5,0
ORD-00789,2023-05-30,2023-06-03,4,CUST-2088,Corporate,Northeast,New York,Home & Kitchen,Furniture,Wayfair Sofa,475.15,3,25,356.36,23.55,1069.09,279.29,231.22,Mobile App,PayPal,4,0
ORD-00790,2023-02-22,2023-02-23,1,CUST-1392,Consumer,Southwest,Nevada,Office Supplies,Desks & Chairs,Herman Miller Aeron,1253.15,1,0,0.0,24.87,1253.15,720.04,533.11,Mobile App,Gift Card,4,0
ORD-00791,2024-12-04,2024-12-09,5,CUST-3267,Small Business,Northeast,Massachusetts,Electronics,Laptops,Dell Inspiron 15,537.73,1,10,53.77,17.36,483.96,341.98,141.98,Mobile App,PayPal,4,0
ORD-00792,2024-08-21,2024-08-28,7,CUST-1710,Consumer,Southeast,Georgia,Clothing,Accessories,Ray-Ban Aviators,154.56,2,0,0.0,24.47,309.12,102.67,103.78,In-Store,Apple Pay,2,0
ORD-00793,2023-08-14,2023-08-15,1,CUST-2557,Consumer,Northeast,New York,Clothing,Footwear,Adidas Ultraboost,177.95,2,10,35.59,0.0,320.31,105.47,109.37,Online,Debit Card,5,0
ORD-00794,2023-01-24,2023-01-29,5,CUST-2546,Consumer,Midwest,Michigan,Clothing,Accessories,Fossil Watch,127.68,3,5,19.15,21.75,363.89,82.97,114.98,Online,Credit Card,3,0
ORD-00795,2023-06-22,2023-06-23,1,CUST-2592,Corporate,West,Washington,Clothing,Footwear,Adidas Ultraboost,176.22,1,0,0.0,14.38,176.22,105.06,71.16,In-Store,Credit Card,4,0
ORD-00796,2024-08-08,2024-08-11,3,CUST-1801,Consumer,Southeast,Virginia,Electronics,Headphones,AirPods Pro 2,239.73,2,20,95.89,12.32,383.57,144.07,95.43,In-Store,Gift Card,4,0
ORD-00797,2023-02-07,2023-02-10,3,CUST-1938,Consumer,Southwest,Oklahoma,Electronics,Smartphones,Samsung Galaxy A54,354.03,2,0,0.0,15.5,708.06,233.86,240.34,In-Store,Apple Pay,3,0
ORD-00798,2024-02-24,2024-02-27,3,CUST-1800,Small Business,Southeast,Tennessee,Electronics,Smartphones,Samsung Galaxy A54,359.9,2,10,71.98,19.81,647.82,260.7,126.42,In-Store,Debit Card,3,0
ORD-00799,2024-09-09,2024-09-11,2,CUST-1084,Consumer,West,California,Electronics,Tablets,iPad 10th Gen,452.39,2,15,135.72,15.66,769.06,282.19,204.68,Online,Debit Card,5,0
ORD-00800,2024-05-27,2024-05-30,3,CUST-3482,Consumer,Midwest,Illinois,Sports & Outdoors,Camping Gear,Coleman Tent 4P,125.21,1,0,0.0,16.47,125.21,90.44,34.77,In-Store,Credit Card,4,0
ORD-00801,2023-02-13,2023-02-18,5,CUST-2659,Corporate,Northeast,Connecticut,Clothing,Men's Apparel,Nike Dri-FIT Tee,35.61,1,15,5.34,13.07,30.27,22.4,7.87,In-Store,Gift Card,2,1
ORD-00802,2023-09-15,2023-09-19,4,CUST-1065,Consumer,Midwest,Indiana,Clothing,Activewear,Puma Track Pants,47.86,1,0,0.0,7.3,47.86,35.84,12.02,Online,Credit Card,3,0
ORD-00803,2023-08-09,2023-08-12,3,CUST-1534,Consumer,Southeast,Georgia,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,49.47,1,15,7.42,23.06,42.05,28.62,13.43,In-Store,Apple Pay,3,0
ORD-00804,2024-03-01,2024-03-04,3,CUST-2963,Consumer,Southwest,New Mexico,Clothing,Men's Apparel,Nike Dri-FIT Tee,36.42,1,5,1.82,6.55,34.6,26.49,8.11,Online,Apple Pay,1,1
ORD-00805,2023-03-11,2023-03-16,5,CUST-2885,Corporate,Southeast,Georgia,Home & Kitchen,Storage,Container Store Bins,25.6,1,0,0.0,0.0,25.6,16.96,8.64,Online,Credit Card,3,0
ORD-00806,2023-12-22,2023-12-28,6,CUST-2801,Consumer,Southeast,Florida,Office Supplies,Organizers,Bankers Box Set,24.82,4,15,14.89,15.95,84.39,16.2,19.59,In-Store,Debit Card,5,0
ORD-00807,2024-10-12,2024-10-17,5,CUST-1862,Corporate,Northeast,New Jersey,Clothing,Men's Apparel,Columbia Jacket,85.87,1,5,4.29,8.88,81.58,52.43,29.15,Online,Debit Card,3,0
ORD-00808,2023-01-01,2023-01-02,1,CUST-2920,Corporate,Southwest,New Mexico,Electronics,Tablets,Amazon Fire HD 10,149.51,1,0,0.0,14.86,149.51,111.57,37.94,In-Store,PayPal,4,1
ORD-00809,2023-09-22,2023-09-24,2,CUST-2231,Consumer,Midwest,Wisconsin,Home & Kitchen,Cookware,All-Clad Pan Set,255.4,1,10,25.54,16.87,229.86,167.03,62.83,Online,Apple Pay,4,0
ORD-00810,2024-05-25,2024-05-27,2,CUST-2690,Consumer,Southwest,Nevada,Electronics,Monitors,Dell 24-inch FHD,206.47,3,0,0.0,9.37,619.41,136.48,209.97,In-Store,Credit Card,4,0
ORD-00811,2024-02-14,2024-02-18,4,CUST-2517,Consumer,Southeast,North Carolina,Home & Kitchen,Furniture,IKEA Kallax Shelf,93.85,1,5,4.69,22.78,89.16,52.86,36.3,Online,Apple Pay,4,0
ORD-00812,2023-05-02,2023-05-07,5,CUST-1614,Consumer,Southeast,Virginia,Sports & Outdoors,Running,Nathan Hydration Vest,68.14,1,5,3.41,11.71,64.73,40.79,23.94,Online,Credit Card,1,0
ORD-00813,2024-07-07,2024-07-13,6,CUST-3387,Corporate,Southeast,Florida,Clothing,Men's Apparel,Levi's 501 Jeans,58.74,1,0,0.0,23.35,58.74,42.22,16.52,Online,Credit Card,2,0
ORD-00814,2023-03-26,2023-03-27,1,CUST-1644,Consumer,Southwest,Utah,Electronics,Smartphones,Samsung Galaxy A54,349.65,4,15,209.79,21.73,1188.81,211.0,344.81,Mobile App,Credit Card,5,0
ORD-00815,2024-10-20,2024-10-24,4,CUST-2712,Consumer,West,Arizona,Electronics,Headphones,Bose QC45,277.01,1,0,0.0,14.44,277.01,171.12,105.89,Online,PayPal,4,0
ORD-00816,2023-08-29,2023-09-02,4,CUST-3372,Corporate,West,Oregon,Home & Kitchen,Appliances,Instant Pot Duo 7-in-1,85.82,1,10,8.58,7.94,77.24,48.21,29.03,Online,PayPal,5,0
ORD-00817,2023-09-02,2023-09-08,6,CUST-2032,Consumer,West,Colorado,Sports & Outdoors,Fitness Equipment,Resistance Band Set,25.56,2,10,5.11,22.9,46.01,15.6,14.81,Online,Debit Card,2,0
ORD-00818,2024-02-03,2024-02-10,7,CUST-2026,Corporate,Northeast,Connecticut,Sports & Outdoors,Running,Nathan Hydration Vest,72.2,3,5,10.83,18.16,205.77,50.47,54.36,In-Store,Credit Card,4,0
ORD-00819,2024-03-01,2024-03-08,7,CUST-1011,Consumer,Northeast,Pennsylvania,Clothing,Men's Apparel,Levi's 501 Jeans,62.73,1,10,6.27,13.35,56.46,45.88,10.58,Online,PayPal,4,0
ORD-00820,2023-04-18,2023-04-23,5,CUST-1161,Corporate,Southeast,Tennessee,Clothing,Women's Apparel,Adidas Yoga Pants,56.29,1,10,5.63,22.78,50.66,36.64,14.02,In-Store,Apple Pay,4,0
ORD-00821,2024-04-10,2024-04-11,1,CUST-1945,Small Business,Southwest,Utah,Office Supplies,Printers,Epson EcoTank,195.68,5,5,48.92,24.29,929.48,108.33,387.83,In-Store,Apple Pay,5,0
ORD-00822,2023-11-19,2023-11-26,7,CUST-3192,Consumer,Northeast,Pennsylvania,Home & Kitchen,Furniture,IKEA Kallax Shelf,89.04,2,10,17.81,9.43,160.27,49.05,62.17,Online,Apple Pay,1,0
ORD-00823,2024-07-13,2024-07-20,7,CUST-1820,Small Business,Southwest,Texas,Office Supplies,Printers,Epson EcoTank,201.59,2,5,20.16,20.58,383.02,132.41,118.2,Online,Gift Card,4,0
ORD-00824,2023-01-15,2023-01-19,4,CUST-2182,Consumer,West,California,Home & Kitchen,Appliances,Keurig K-Slim,112.73,1,0,0.0,18.43,112.73,67.82,44.91,Online,Debit Card,3,0
ORD-00825,2023-11-13,2023-11-15,2,CUST-3189,Consumer,West,California,Electronics,Smartphones,Samsung Galaxy A54,340.87,3,0,0.0,23.88,1022.61,240.56,300.93,Online,Credit Card,4,0
ORD-00826,2024-04-21,2024-04-22,1,CUST-2401,Corporate,Midwest,Indiana,Office Supplies,Printers,HP LaserJet Pro,290.28,1,0,0.0,10.0,290.28,206.48,83.8,Mobile App,Credit Card,5,0
ORD-00827,2023-06-14,2023-06-19,5,CUST-3401,Consumer,Midwest,Wisconsin,Clothing,Accessories,Coach Wallet,79.1,1,0,0.0,0.0,79.1,55.48,23.62,Mobile App,Debit Card,2,1
ORD-00828,2024-12-15,2024-12-18,3,CUST-1030,Corporate,Southwest,New Mexico,Sports & Outdoors,Team Sports,Adidas Soccer Ball,24.24,1,10,2.42,5.06,21.82,13.54,8.28,Online,PayPal,4,0
ORD-00829,2023-11-19,2023-11-20,1,CUST-2743,Consumer,Northeast,New York,Office Supplies,Organizers,Pendaflex Folders,14.95,3,10,4.48,20.22,40.37,9.88,10.73,In-Store,PayPal,4,0
ORD-00830,2023-10-28,2023-11-01,4,CUST-1093,Small Business,Northeast,New York,Electronics,Tablets,Amazon Fire HD 10,146.36,5,0,0.0,11.79,731.8,91.61,273.75,Mobile App,PayPal,2,0
ORD-00831,2023-01-27,2023-01-30,3,CUST-1322,Consumer,Southwest,Oklahoma,Clothing,Men's Apparel,Levi's 501 Jeans,62.1,4,10,24.84,0.0,223.56,38.66,68.92,Mobile App,Credit Card,3,0
ORD-00832,2023-08-26,2023-08-29,3,CUST-1380,Consumer,Northeast,Pennsylvania,Office Supplies,Organizers,Bankers Box Set,25.18,3,5,3.78,16.04,71.76,17.33,19.77,Online,Credit Card,3,0
ORD-00833,2024-11-04,2024-11-06,2,CUST-3330,Corporate,West,Washington,Electronics,Laptops,Lenovo ThinkPad E15,715.68,1,20,143.14,7.13,572.54,509.49,63.05,In-Store,Debit Card,3,0
ORD-00834,2024-12-18,2024-12-19,1,CUST-1768,Small Business,Midwest,Illinois,Sports & Outdoors,Camping Gear,REI Sleeping Bag,188.22,2,0,0.0,24.78,376.44,136.04,104.36,In-Store,Gift Card,5,0
ORD-00835,2024-05-19,2024-05-24,5,CUST-3479,Consumer,Midwest,Illinois,Sports & Outdoors,Camping Gear,REI Sleeping Bag,180.49,2,0,0.0,16.81,360.98,111.7,137.58,Online,Credit Card,4,0
ORD-00836,2024-05-24,2024-05-26,2,CUST-2616,Consumer,Northeast,New York,Sports & Outdoors,Team Sports,Wilson Basketball,30.22,2,10,6.04,24.33,54.4,21.54,11.32,Online,Debit Card,5,0
ORD-00837,2023-05-17,2023-05-19,2,CUST-2683,Consumer,Southwest,Oklahoma,Electronics,Monitors,LG 27-inch 4K,361.54,2,10,72.31,0.0,650.77,199.84,251.09,Online,Credit Card,5,0
ORD-00838,2024-01-23,2024-01-27,4,CUST-1244,Consumer,Midwest,Michigan,Sports & Outdoors,Camping Gear,REI Sleeping Bag,174.37,1,5,8.72,9.85,165.65,119.12,46.53,Mobile App,PayPal,1,0
ORD-00839,2024-04-14,2024-04-19,5,CUST-2128,Consumer,Midwest,Ohio,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,59.55,1,0,0.0,15.58,59.55,32.92,26.63,In-Store,Debit Card,3,0
ORD-00840,2024-05-03,2024-05-08,5,CUST-1404,Small Business,Southwest,Oklahoma,Clothing,Accessories,Ray-Ban Aviators,164.49,1,0,0.0,24.72,164.49,111.7,52.79,In-Store,Credit Card,2,0
ORD-00841,2023-10-06,2023-10-12,6,CUST-1749,Small Business,West,Arizona,Home & Kitchen,Decor,Pottery Barn Throw Pillow,48.03,1,25,12.01,9.88,36.02,35.05,0.97,Mobile App,Gift Card,4,0
ORD-00842,2024-10-04,2024-10-06,2,CUST-3401,Corporate,Southeast,Tennessee,Electronics,Smartphones,Samsung Galaxy A54,351.88,1,10,35.19,0.0,316.69,233.5,83.19,Online,Apple Pay,4,0
ORD-00843,2023-07-24,2023-07-27,3,CUST-3303,Corporate,Midwest,Wisconsin,Office Supplies,Organizers,AmazonBasics File Cabinet,87.26,1,5,4.36,0.0,82.9,52.27,30.63,Online,Gift Card,3,0
ORD-00844,2023-01-17,2023-01-22,5,CUST-3406,Consumer,West,California,Office Supplies,Paper Products,HP Printer Paper 5-Ream,29.89,1,0,0.0,7.04,29.89,19.64,10.25,Online,Debit Card,2,0
ORD-00845,2024-02-23,2024-02-29,6,CUST-1684,Corporate,Northeast,Pennsylvania,Office Supplies,Stationery,Pilot G2 Pen Pack,13.14,1,20,2.63,16.96,10.51,7.47,3.04,In-Store,Credit Card,3,0
ORD-00846,2024-11-04,2024-11-10,6,CUST-1399,Consumer,West,Colorado,Clothing,Accessories,Fossil Watch,126.47,1,5,6.32,0.0,120.15,84.12,36.03,Online,Apple Pay,3,0
ORD-00847,2024-10-04,2024-10-05,1,CUST-1836,Consumer,Midwest,Michigan,Clothing,Women's Apparel,Adidas Yoga Pants,53.23,1,0,0.0,10.89,53.23,38.08,15.15,In-Store,Debit Card,1,1
ORD-00848,2024-01-11,2024-01-17,6,CUST-1629,Consumer,Midwest,Michigan,Sports & Outdoors,Camping Gear,REI Sleeping Bag,179.52,1,20,35.9,15.65,143.62,99.01,44.61,Mobile App,Credit Card,4,0
ORD-00849,2024-03-01,2024-03-06,5,CUST-3323,Small Business,Northeast,New Jersey,Clothing,Footwear,New Balance 574,91.58,2,10,18.32,22.97,164.84,67.77,29.3,Mobile App,Debit Card,4,0
ORD-00850,2023-08-09,2023-08-13,4,CUST-1472,Corporate,Southwest,Nevada,Clothing,Activewear,Puma Track Pants,48.56,1,0,0.0,5.39,48.56,33.83,14.73,Online,Apple Pay,5,0
ORD-00851,2024-12-12,2024-12-14,2,CUST-3485,Consumer,Northeast,Massachusetts,Electronics,Monitors,Dell 24-inch FHD,204.24,1,10,20.42,0.0,183.82,145.69,38.13,In-Store,Debit Card,4,0
ORD-00852,2024-07-10,2024-07-12,2,CUST-1366,Consumer,Southwest,New Mexico,Office Supplies,Organizers,Bankers Box Set,24.39,1,5,1.22,0.0,23.17,15.03,8.14,Online,Debit Card,2,1
ORD-00853,2024-06-14,2024-06-17,3,CUST-1124,Corporate,Northeast,Connecticut,Electronics,Headphones,Bose QC45,287.27,2,0,0.0,24.85,574.54,184.48,205.58,Online,Credit Card,5,0
ORD-00854,2023-03-27,2023-04-03,7,CUST-2281,Small Business,Southeast,Tennessee,Electronics,Laptops,Lenovo ThinkPad E15,719.86,1,25,179.97,12.42,539.89,508.75,31.14,In-Store,Credit Card,4,1
ORD-00855,2024-01-24,2024-01-29,5,CUST-1173,Consumer,Midwest,Wisconsin,Home & Kitchen,Cookware,Cuisinart Knife Set,77.17,1,5,3.86,10.73,73.31,52.76,20.55,Mobile App,Debit Card,4,0
ORD-00856,2023-11-18,2023-11-21,3,CUST-1965,Consumer,Northeast,Connecticut,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,341.64,2,0,0.0,11.82,683.28,204.68,273.92,In-Store,Debit Card,4,0
ORD-00857,2024-02-27,2024-03-03,5,CUST-3466,Corporate,Northeast,Pennsylvania,Office Supplies,Paper Products,Post-it Notes Bulk,19.61,1,0,0.0,19.58,19.61,11.45,8.16,In-Store,Credit Card,3,0
ORD-00858,2024-09-20,2024-09-21,1,CUST-3165,Consumer,Midwest,Wisconsin,Home & Kitchen,Furniture,West Elm Desk,362.46,3,25,271.84,0.0,815.54,237.47,103.13,Online,Credit Card,5,0
ORD-00859,2023-05-08,2023-05-10,2,CUST-2096,Consumer,Southwest,Utah,Electronics,Tablets,Amazon Fire HD 10,152.15,2,25,76.08,22.6,228.22,100.34,27.54,In-Store,Debit Card,5,0
ORD-00860,2023-09-06,2023-09-09,3,CUST-3164,Consumer,Northeast,New York,Clothing,Accessories,Coach Wallet,80.16,2,10,16.03,11.14,144.29,54.43,35.43,Online,Apple Pay,5,0
ORD-00861,2024-03-17,2024-03-24,7,CUST-2511,Consumer,Northeast,Pennsylvania,Home & Kitchen,Furniture,Wayfair Sofa,489.57,3,15,220.31,12.08,1248.4,365.44,152.08,Online,Credit Card,2,1
ORD-00862,2023-12-15,2023-12-20,5,CUST-3277,Consumer,Northeast,New Jersey,Electronics,Laptops,HP Pavilion x360,616.12,1,5,30.81,21.28,585.31,374.67,210.64,Mobile App,Debit Card,4,0
ORD-00863,2024-12-15,2024-12-22,7,CUST-2454,Consumer,Northeast,Pennsylvania,Home & Kitchen,Appliances,Keurig K-Slim,111.9,2,10,22.38,17.77,201.42,69.15,63.12,Online,Debit Card,2,1
ORD-00864,2023-07-18,2023-07-24,6,CUST-1813,Corporate,West,Oregon,Office Supplies,Printers,Epson EcoTank,206.12,1,10,20.61,0.0,185.51,146.59,38.92,In-Store,Credit Card,3,0
ORD-00865,2023-09-04,2023-09-05,1,CUST-2594,Corporate,Midwest,Ohio,Sports & Outdoors,Camping Gear,Coleman Tent 4P,126.42,1,0,0.0,19.46,126.42,91.84,34.58,Mobile App,Gift Card,4,1
ORD-00866,2023-04-08,2023-04-09,1,CUST-3446,Consumer,Southeast,Tennessee,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,47.54,3,20,28.52,24.94,114.1,27.9,30.4,In-Store,Apple Pay,4,0
ORD-00867,2024-06-20,2024-06-24,4,CUST-2416,Small Business,Southwest,New Mexico,Sports & Outdoors,Cycling,Bell Helmet,51.14,2,5,5.11,24.2,97.17,36.55,24.07,Mobile App,Debit Card,3,0
ORD-00868,2023-05-18,2023-05-21,3,CUST-1570,Consumer,Southwest,Texas,Home & Kitchen,Storage,Container Store Bins,25.34,3,20,15.2,0.0,60.82,16.85,10.27,Online,Apple Pay,3,0
ORD-00869,2024-02-22,2024-02-23,1,CUST-1175,Small Business,Northeast,New Jersey,Clothing,Activewear,Reebok Sports Bra,34.82,2,0,0.0,6.83,69.64,21.49,26.66,In-Store,PayPal,2,0
ORD-00870,2024-01-11,2024-01-17,6,CUST-1226,Corporate,Midwest,Michigan,Clothing,Accessories,Fossil Watch,133.16,1,25,33.29,0.0,99.87,87.07,12.8,Online,Credit Card,5,0
ORD-00871,2024-06-16,2024-06-22,6,CUST-2760,Small Business,Southwest,Oklahoma,Sports & Outdoors,Running,Nathan Hydration Vest,66.68,1,20,13.34,11.4,53.34,38.73,14.61,Online,Debit Card,2,0
ORD-00872,2024-06-05,2024-06-07,2,CUST-1991,Small Business,Midwest,Indiana,Office Supplies,Desks & Chairs,Herman Miller Aeron,1334.19,2,5,133.42,0.0,2534.96,905.69,723.58,Mobile App,PayPal,4,0
ORD-00873,2023-11-08,2023-11-09,1,CUST-2517,Corporate,Northeast,Massachusetts,Sports & Outdoors,Camping Gear,Yeti Cooler,254.17,1,5,12.71,7.72,241.46,167.77,73.69,Online,Gift Card,4,0
